"game_date","Home.Team","Away.Team","Period","Clock","Home.Team.Skaters","Away.Team.Skaters","Home.Team.Goals","Away.Team.Goals","Team","Player","Event","X.Coordinate","Y.Coordinate","Detail.1","Detail.2","Detail.3","Detail.4","Player.2","X.Coordinate.2","Y.Coordinate.2","Net","Distance","Angle"
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,"6M 30S",5,5,2,2,"Olympic (Women) - Canada","Brigette Lacquette","Shot",144,26,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",47.9296359260114,20.1363034282481
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,"6M 19S",5,5,2,2,"Olympic (Women) - Canada","Erin Ambrose","Shot",132,56,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",58.5768725692999,13.3245312618908
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,"5M 55S",5,5,2,2,"Olympic (Women) - Canada","Jocelyne Larocque","Shot",176,39,"Snapshot","Missed","t","f",NA,NA,NA,"Missed",13.4629120178363,15.0684881594922
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,"5M 44S",5,5,2,2,"Olympic (Women) - Finland","Annina Rajahuhta","Shot",160,68,"Wristshot","Blocked","f","f",NA,NA,NA,"Missed",38.6167062292993,41.3255004791703
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,"5M 39S",5,5,2,2,"Olympic (Women) - Finland","Nelli Laitinen","Shot",139,60,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",52.9740502510427,19.2900462191887
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,"4M 29S",5,5,2,2,"Olympic (Women) - Canada","Sarah Nurse","Shot",141,6,"Slapshot","Blocked","t","f",NA,NA,NA,"Missed",60.3013266852397,37.2499635770807
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,"3M 44S",5,5,2,2,"Olympic (Women) - Finland","Nelli Laitinen","Shot",140,63,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",53.1154403163525,22.7028421232128
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,"3M 44S",5,5,2,2,"Olympic (Women) - Finland","Susanna Tapani","Goal",180,48,"Deflection","On Net","f","f",NA,NA,NA,"OnNet",10.5475115548645,31.4295656148385
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,"3M 12S",5,5,3,2,"Olympic (Women) - Canada","Jillian Saulnier","Shot",158,72,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",42.7931069215592,43.5797344536009
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,"2M 53S",5,5,3,2,"Olympic (Women) - Canada","Sarah Nurse","Shot",184,14,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",28.9352725924606,80.0493733120484
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,"2M 48S",5,5,3,2,"Olympic (Women) - Canada","Emily Clark","Shot",179,27,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",18.4458667456967,57.1714582085875
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,"2M 29S",5,5,3,2,"Olympic (Women) - Finland","Jenni Hiirikoski","Shot",127,49,"Wristshot","Blocked","f","f",NA,NA,NA,"Missed",62.3397946740282,5.98495231511545
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,"1M 57S",5,5,3,2,"Olympic (Women) - Finland","Noora Tulus","Shot",181,34,"Snapshot","Missed","f","f",NA,NA,NA,"Missed",11.6726175299288,46.7357045889284
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,"1M 48S",5,5,3,2,"Olympic (Women) - Finland","Linda Valimaki","Shot",189,47,"Wrap Around","On Net","f","f",NA,NA,NA,"OnNet",4.5,90
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,"1M 10S",4,5,3,2,"Olympic (Women) - Canada","Brigette Lacquette","Shot",144,64,"Slapshot","Blocked","f","f",NA,NA,NA,"Missed",49.8723370216396,25.5374343906363
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,NA,4,5,3,2,"Olympic (Women) - Canada","Laura Fortino","Shot",177,66,"Wristshot","Blocked","f","f",NA,NA,NA,"Missed",26.3865496039175,62.9494029929139
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,NA,4,5,3,2,"Olympic (Women) - Canada","Laura Fortino","Shot",188,38,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",4.60977222864644,77.4711922908485
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,NA,4,5,3,2,"Olympic (Women) - Canada","Ann-Sophie Bettez","Shot",156,66,"Wristshot","Blocked","f","f",NA,NA,NA,"Missed",40.5123437979093,35.4554744344419
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",2,NA,4,5,3,2,"Olympic (Women) - Canada","Erin Ambrose","Shot",167,45,"Wristshot","Blocked","f","f",NA,NA,NA,"Missed",22.1415898254845,6.48307369289726
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"19M 41S",4,5,3,2,"Olympic (Women) - Canada","Rebecca Johnston","Shot",169,60,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",26.5753645318366,41.1859251657096
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"19M 30S",4,5,3,2,"Olympic (Women) - Canada","Brianne Jenner","Shot",168,64,"Slapshot","On Net","t","f",NA,NA,NA,"OnNet",30.0541178542974,45.6740368979845
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"18M 39S",5,5,3,2,"Olympic (Women) - Canada","Melodie Daoust","Shot",146,38,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",43.2348239270151,5.97432328648063
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"18M 17S",5,5,3,2,"Olympic (Women) - Canada","Loren Gabel","Shot",161,63,"Snapshot","Blocked","t","t",NA,NA,NA,"Missed",34.7023053989213,36.2094568171861
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"17M 33S",5,5,3,2,"Olympic (Women) - Finland","Jenni Hiirikoski","Shot",133,4,"Slapshot","Blocked","t","t",NA,NA,NA,"Missed",67.9577074363166,34.5085229876684
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"17M 25S",5,5,3,2,"Olympic (Women) - Finland","Jenni Hiirikoski","Shot",132,3,"Snapshot","Missed","t","t",NA,NA,NA,"Missed",69.3487562974276,34.7212801958677
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"17M 17S",5,5,3,2,"Olympic (Women) - Canada","Brianne Jenner","Shot",173,19,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",28.429737951659,55.7509669931881
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"17M 10S",5,5,3,2,"Olympic (Women) - Canada","Natalie Spooner","Shot",185,36,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",7.63216876123687,58.3924977537511
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"16M 10S",5,5,3,2,"Olympic (Women) - Canada","Rebecca Johnston","Shot",173,63,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",26.0048072478917,52.0283962389496
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"15M 57S",5,5,3,2,"Olympic (Women) - Canada","Laura Fortino","Shot",133,46,"Slapshot","Missed","t","f",NA,NA,NA,"Missed",56.1092683965849,3.57633437499717
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"15M 26S",5,5,3,2,"Olympic (Women) - Finland","Jenni Hiirikoski","Shot",153,27,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",39.195025194532,23.2945632538944
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"15M 15S",5,4,3,2,"Olympic (Women) - Canada","Jillian Saulnier","Shot",172,71,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",33.1850870120902,59.1842942482708
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"14M 15S",5,4,3,2,"Olympic (Women) - Finland","Minnamari Tuominen","Shot",139,49,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",50.4207298638169,7.40691212849517
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"13M 18S",5,5,3,2,"Olympic (Women) - Finland","Ronja Savolainen","Shot",160,64,"Snapshot","On Net","t","t",NA,NA,NA,"OnNet",36.1005540123694,36.5524727520915
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"13M 1S",5,5,3,2,"Olympic (Women) - Canada","Brigette Lacquette","Shot",126,81,"Slapshot","Blocked","t","t",NA,NA,NA,"Missed",73.8325808840515,31.4295656148385
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"12M 35S",5,5,3,2,"Olympic (Women) - Canada","Brigette Lacquette","Shot",174,80,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",40.3887360535088,68.1985905136482
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"12M 25S",5,5,3,2,"Olympic (Women) - Canada","Melodie Daoust","Shot",180,44,"Deflection","On Net","f","f",NA,NA,NA,"OnNet",9.12414379544733,9.46232220802561
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"12M 10S",5,5,3,2,"Olympic (Women) - Canada","Melodie Daoust","Shot",186,48,"Wrap Around","Blocked","t","f",NA,NA,NA,"Missed",6.26498204307083,61.3895403340348
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"12M 8S",5,5,3,2,"Olympic (Women) - Canada","Mich Zandee-Hart","Shot",185,12,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",30.761176830544,82.5284408234076
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"11M 46S",5,5,3,2,"Olympic (Women) - Finland","Minnamari Tuominen","Shot",156,85,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",53.8075273544511,52.1717121653871
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"11M 30S",5,5,3,2,"Olympic (Women) - Finland","Viivi Vainikka","Shot",166,14,"Fan","Missed","t","f",NA,NA,NA,"Missed",36.62308015446,51.0958615445958
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"11M 22S",5,5,3,2,"Olympic (Women) - Finland","Petra Nieminen","Shot",130,79,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",69.3775900417419,31.7427611534189
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"9M 59S",5,5,3,2,"Olympic (Women) - Canada","Brigette Lacquette","Shot",136,17,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",58.8153891426385,25.6936996593996
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"9M 22S",5,5,3,2,"Olympic (Women) - Canada","Renata Fast","Shot",157,8,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",47.0558179187229,47.1529627891005
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"7M 58S",5,5,3,2,"Olympic (Women) - Canada","Natalie Spooner","Shot",171,19,"Snapshot","Missed","f","f",NA,NA,NA,"Missed",29.6015202312314,52.5494217682633
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"6M 39S",5,5,3,2,"Olympic (Women) - Canada","Rebecca Johnston","Shot",174,58,"Snapshot","Blocked","f","f",NA,NA,NA,"Missed",21.569654610123,45.9391909457356
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"6M 31S",5,5,3,2,"Olympic (Women) - Canada","Renata Fast","Shot",134,72,"Snapshot","Blocked","f","f",NA,NA,NA,"Missed",62.4119379606178,28.2074908790153
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"6M 24S",5,5,3,2,"Olympic (Women) - Canada","Rebecca Johnston","Shot",166,62,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",30.1537725666292,40.2921477556278
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"6M 10S",5,5,3,2,"Olympic (Women) - Canada","Sarah Nurse","Shot",169,60,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",26.5753645318366,41.1859251657096
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"6M 2S",5,5,3,2,"Olympic (Women) - Canada","Sarah Nurse","Shot",158,24,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",36.1005540123694,30.827662299868
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"5M 58S",5,5,3,2,"Olympic (Women) - Canada","Laura Fortino","Shot",134,9,"Snapshot","Missed","f","f",NA,NA,NA,"Missed",64.39914595707,31.3452141417157
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"5M 25S",5,5,3,2,"Olympic (Women) - Canada","Rebecca Johnston","Shot",150,24,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",43.1653796461933,25.3777438613492
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"5M 3S",5,5,3,2,"Olympic (Women) - Canada","Rebecca Johnston","Shot",147,1,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",59.0444747626736,44.6569156004765
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"4M 33S",5,5,3,2,"Olympic (Women) - Canada","Sarah Nurse","Shot",184,53,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",11.629703349613,64.5366549381284
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"4M 28S",5,5,3,2,"Olympic (Women) - Canada","Loren Gabel","Shot",156,51,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",34.0771184227775,14.4440357244922
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"3M 24S",5,5,3,2,"Olympic (Women) - Canada","Erin Ambrose","Shot",167,56,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",25.8118189982806,31.5347919051883
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"2M 35S",5,5,3,2,"Olympic (Women) - Canada","Brigette Lacquette","Shot",135,34,"Slapshot","Missed","t","f",NA,NA,NA,"Missed",54.6648881824522,8.94538183353896
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,"2M 33S",5,5,3,2,"Olympic (Women) - Canada","Brianne Jenner","Shot",183,34,"Snapshot","Missed","f","f",NA,NA,NA,"Missed",10.4043260233424,54.7824070318073
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,NA,5,6,3,2,"Olympic (Women) - Canada","Erin Ambrose","Shot",180,43,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",9.01387818865997,3.17983011986416
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,NA,5,6,3,2,"Olympic (Women) - Finland","Ronja Savolainen","Goal",169,39,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",20.303940504247,9.92624550665167
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,NA,5,6,4,2,"Olympic (Women) - Finland","Petra Nieminen","Shot",142,76,"Snapshot","Missed","f","f",NA,NA,NA,"Missed",57.716981903076,35.4799781342259
"2019-04-13","Olympic (Women) - Finland","Olympic (Women) - Canada",3,NA,5,6,4,2,"Olympic (Women) - Finland","Noora Tulus","Shot",184,31,"Snapshot","Missed","f","f",NA,NA,NA,"Missed",12.5399362039845,66.5014343240479
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"19M 28S",5,5,0,0,"Olympic (Women) - Finland","Riikka Sallinen","Shot",159,82,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",49.6009072497671,52.7835595264654
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"18M 58S",5,5,0,0,"Olympic (Women) - United States","Megan Keller","Shot",128,10,"Slapshot","On Net","f","t",NA,NA,NA,"OnNet",69.1176533166455,28.0481057545531
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"18M 32S",5,5,0,0,"Olympic (Women) - United States","Cayla Barnes","Shot",128,80,"Wristshot","Blocked","f","f",NA,NA,NA,"Missed",71.604818273633,31.5812919189313
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"18M 14S",5,5,0,0,"Olympic (Women) - United States","Annie Pankowski","Shot",154,73,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",46.4246701657642,41.0698244542745
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"17M 25S",5,5,0,0,"Olympic (Women) - Finland","Elisa Holopainen","Shot",146,21,"Wristshot","Blocked","f","f",NA,NA,NA,"Missed",48.0754615162455,26.565051177078
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"16M 57S",5,5,0,0,"Olympic (Women) - United States","Emily Pfalzer","Shot",153,80,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",51.9831703534904,46.1691393279074
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"16M 17S",5,5,0,0,"Olympic (Women) - Finland","Rosa Lindstedt","Shot",150,8,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",52.0696648731293,41.4964683552155
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"15M 45S",5,5,0,0,"Olympic (Women) - United States","Brianna Decker","Shot",191,55,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",12.6589889011722,99.0902769208223
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"15M 25S",5,5,0,0,"Olympic (Women) - United States","Kacey Bellamy","Shot",127,77,"Snapshot","Blocked","t","f",NA,NA,NA,"Missed",70.9524488654197,29.0938209167127
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"14M 44S",5,5,0,0,"Olympic (Women) - Finland","Venla Hovi","Shot",145,59,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",46.9920205992464,20.5560452195835
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"14M 7S",5,5,0,0,"Olympic (Women) - United States","Jesse Compher","Shot",164,11,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",40.2150469351958,51.5626985089375
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"14M 1S",5,5,0,0,"Olympic (Women) - United States","Cayla Barnes","Shot",127,77,"Slapshot","Missed","t","t",NA,NA,NA,"Missed",70.9524488654197,29.0938209167127
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"13M 43S",5,5,0,0,"Olympic (Women) - United States","Hilary Knight","Shot",133,21,"Slapshot","On Net","t","f",NA,NA,NA,"OnNet",59.9854148939557,21.0032227114343
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"13M 30S",5,5,0,0,"Olympic (Women) - United States","Dani Cameranesi","Shot",186,35,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",8.07774721070176,68.1985905136482
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"13M 25S",5,5,0,0,"Olympic (Women) - United States","Kacey Bellamy","Shot",133,5,"Slapshot","Missed","t","t",NA,NA,NA,"Missed",67.3962165110179,33.8079599100419
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"13M 14S",5,5,0,0,"Olympic (Women) - United States","Dani Cameranesi","Shot",163,52,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",27.6812210713328,20.0715258645387
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"12M 39S",5,5,0,0,"Olympic (Women) - United States","Kendall Coyne Schofield","Shot",131,43,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",58.0021551323742,0.493916898618047
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"12M 33S",5,5,0,0,"Olympic (Women) - United States","Lee Stecklein","Shot",126,13,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",69.5647180688602,25.0915297096738
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"11M 17S",5,5,0,0,"Olympic (Women) - United States","Cayla Barnes","Shot",166,82,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",45.7083143421413,59.7886776141652
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"10M 36S",5,5,0,0,"Olympic (Women) - United States","Megan Bozek","Shot",139,83,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",64.3447744576046,39.007472552121
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"10M 36S",5,5,0,0,"Olympic (Women) - United States","Hayley Scamurra","Shot",166,63,"Deflection","On Net","t","f",NA,NA,NA,"OnNet",30.8099010060078,41.7107573215082
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"10M 9S",5,5,0,0,"Olympic (Women) - United States","Emily Pfalzer","Shot",174,65,"Wristshot","Blocked","f","f",NA,NA,NA,"Missed",27.0416345659799,56.3099324740202
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"10M 5S",5,5,0,0,"Olympic (Women) - United States","Hilary Knight","Shot",154,63,"Slapshot","Blocked","t","f",NA,NA,NA,"Missed",40.5616814247141,30.3581154587666
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"10M 2S",5,5,0,0,"Olympic (Women) - United States","Kelly Pannek","Shot",175,37,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",15.0416089564913,21.4477363271053
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"8M 47S",5,5,0,0,"Olympic (Women) - United States","Cayla Barnes","Shot",151,68,"Slapshot","Missed","t","f",NA,NA,NA,"Missed",45.7629763018097,33.8636905688183
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"7M 47S",5,5,0,0,"Olympic (Women) - United States","Amanda Kessel","Shot",150,55,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",40.9542427594505,17.7713208229088
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"7M 36S",5,5,0,0,"Olympic (Women) - United States","Amanda Kessel","Shot",171,29,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",22.5,36.869897645844
"2019-04-14","Olympic (Women) - Finland","Olympic (Women) - United States",1,"7M 22S",5,5,0,0,"Olympic (Women) - United States","Jesse Compher","Shot",164,37,"Deflection","On Net","f","f",NA,NA,NA,"OnNet",25.5978514723404,12.4074185274008
